,weight,CONS_total,vatax,table_row
19785,10831.392450907511,132212950.22710602,8678934.943783881,89
3473,10831.392450907511,132236508.1495484,11175419.027165513,89
18853,10831.392450907511,132254372.90740047,10789952.521202484,89
2596,10831.392450907511,132279697.67402603,8837440.498616857,89
11117,10831.392450907511,132283843.86837591,6790602.554572042,89
5951,10831.392450907511,132319353.5101373,7952962.2268390525,89
4190,10831.392450907511,132337100.47837722,9630054.651830701,89
6424,10831.392450907511,132383745.16481309,9256810.781294845,89
16261,10831.392450907511,132397487.28623778,9630832.063271297,89
881,10831.392450907511,132483866.33519308,9019700.29191254,89
16840,10831.392450907511,132496194.98127128,10035647.47620032,89
2927,10831.392450907511,132573763.36723313,11545208.59953365,89
16073,10831.392450907511,132600870.68332346,10122760.74707174,89
9327,10831.392450907511,132657802.32922581,9648755.715929523,89
2502,10831.392450907511,132657802.32922581,9648755.715929523,89
10530,10831.392450907511,132661571.59681658,10023036.135052843,89
8542,10831.392450907511,132662828.01934685,9328937.28717252,89
15768,10831.392450907511,132664673.38993818,8865945.584772104,89
4476,10831.392450907511,132714341.34308746,9121843.517302185,89
6508,10831.392450907511,132714341.34308746,9121843.517302185,89
9422,10831.392450907511,132732795.04900065,7697668.947651659,89
2016,10831.392450907511,132759886.65980935,3958881.3821948823,89
18616,10831.392450907511,132786193.00653663,9720882.2218072,89
14129,10831.392450907511,132880817.32834676,7034709.746919721,89
12727,10831.392450907511,132888984.07479344,9980960.900306717,90
2447,10831.392450907511,132895431.09290186,6344066.060997612,90
6731,10831.392450907511,132977797.44240113,9825012.165322814,90
5457,10831.392450907511,132977797.44240113,9825012.165322814,90
17522,10831.392450907511,133053229.91006154,7970842.689972798,90
6872,10831.392450907511,133053575.42625737,9925298.241159918,90
8548,10831.392450907511,133068888.07584491,9831879.299714765,90
10783,10831.392450907511,133088048.51943134,7172147.451712504,90
79,10831.392450907511,133088048.51943134,7172147.451712504,90
1826,10831.392450907511,133097942.84685713,8267727.48123217,90
6374,10831.392450907511,133130923.93827644,8641791.952733101,90
17685,10831.392450907511,133187659.26815845,8044048.933962417,90
9019,10831.392450907511,133190062.17624754,10167907.620798716,90
16847,10831.392450907511,133194530.32887079,5180583.461094186,90
6098,10831.392450907511,133218088.25131316,6497432.062417749,90
19188,10831.392450907511,133316246.26148966,8010361.104869848,90
8213,10831.392450907511,133322921.00618166,7382169.471342422,90
13737,10831.392450907511,133341767.34413552,12678068.962791935,90
3202,10831.392450907511,133375533.69963624,8241813.766545577,90
3650,10831.392450907511,133377104.22779907,6704093.937043308,90
13206,10831.392450907511,133405766.36677057,5827908.053965211,90
9876,10831.392450907511,133449741.15532966,8795978.555118311,90
15772,10831.392450907511,133483476.10026708,9908540.705662593,90
10826,10831.392450907511,133532979.14795934,8753652.821130214,90
18531,10831.392450907511,133554181.27815746,7181554.130143735,90
19046,10831.392450907511,133561287.91809417,10479087.2808697,90
9405,10831.392450907511,133576914.67331427,8711111.13951973,90
8990,10831.392450907511,133609149.76385625,7641738.513453101,90
3333,10831.392450907511,133649198.23200825,9492193.68969804,90
5461,10831.392450907511,133649198.23200825,9492193.68969804,90
13383,10831.392450907511,133701025.66138145,11801969.458762793,90
15275,10831.392450907511,133701379.03021808,8381251.146321675,90
16796,10831.392450907511,133728509.90423085,8949733.262258751,90
182,10831.392450907511,133765417.31605719,11287150.326989196,90
18452,10831.392450907511,133795649.98319152,10935587.597741123,90
11656,10831.392450907511,133854152.15725674,11171186.453766707,90
19358,10831.392450907511,133876924.81561768,9678988.383063879,90
1426,10831.392450907511,133877906.39571945,8935480.719181126,90
5267,10831.392450907511,134001389.17252144,7140955.977134743,90
11074,10831.392450907511,134031621.8396558,7794715.8091529375,90
19287,10831.392450907511,134049604.38712014,9070966.257467514,90
13650,10831.392450907511,134088553.48555815,9693024.978519116,90
1062,10831.392450907511,134094050.33412804,3202071.344773012,90
8952,10831.392450907511,134107792.45555276,8827118.2022667,90
698,10831.392450907511,134125068.26534383,8426708.120834399,90
18228,10831.392450907511,134142344.0751349,9384392.636601824,90
11995,10831.392450907511,134209484.15409558,8424332.696988128,90
18083,10831.392450907511,134221263.11531675,4232573.398809755,90
18352,10831.392450907511,134269164.2242829,10035517.907626884,90
19052,10831.392450907511,134282890.64042598,10257080.168197233,90
12632,10831.392450907511,134282890.64042598,10257080.168197233,90
7340,10831.392450907511,134282906.34570757,6213676.886599586,90
19127,10831.392450907511,134291230.14497057,8779350.588194417,90
10554,10831.392450907511,134298218.9952951,9107720.542797996,90
13366,10831.392450907511,134307642.16427207,7412186.190854388,90
410,10831.392450907511,134315494.8050862,7683848.299818809,90
16226,10831.392450907511,134342390.09987453,11796570.768203087,90
3907,10831.392450907511,134362218.01793018,10099438.403853808,90
18439,10831.392450907511,134395984.37343094,1893428.7531002008,90
17773,10831.392450907511,134507020.7145425,9109534.502826054,90
16604,10831.392450907511,134529086.6352302,11382340.03893794,90
2496,10831.392450907511,134532109.90194365,10445580.847779935,90
6190,10831.392450907511,134543771.0735526,10663277.645909537,90
14302,10831.392450907511,134559711.93440527,9252880.534567378,90
11026,10831.392450907511,134567760.89123973,12119520.437484717,90
17820,10831.392450907511,134639573.29148483,8943349.850540953,90
10109,10831.392450907511,134645305.71927914,11184359.258732388,90
16734,10831.392450907511,134659833.10478526,11156372.44687087,90
9129,10831.392450907511,134687152.44217762,11174209.72048014,90
1106,10831.392450907511,134709862.279412,8152238.692778932,90
16732,10831.392450907511,134709862.279412,8152238.692778932,90
16303,10831.392450907511,134743463.72945562,7937370.80850262,90
18767,10831.392450907511,134757598.48292106,9870965.819367036,90
18724,10831.392450907511,134792542.73454386,12239047.446476614,90
7167,10831.392450907511,134792542.73454386,12239047.446476614,90
18813,10831.392450907511,134798432.21515447,7042483.861325702,90
9662,10831.392450907511,134806284.85596862,11941903.518070381,90
13583,10831.392450907511,134838088.05126575,9713712.76074391,90
8281,10831.392450907511,134845885.72359416,9265491.875714852,90
202,10831.392450907511,134860860.7096267,12534895.689148521,90
2382,10831.392450907511,134960981.8800067,7306976.509226832,90
2910,10831.392450907511,134960981.8800067,7306976.509226832,90
1765,10831.392450907511,134962159.7761288,8843357.463470297,90
13141,10831.392450907511,134981791.3781641,12113581.877869043,90
5926,10831.392450907511,134981791.3781641,12113581.877869043,90
14179,10831.392450907511,135006527.1967286,7262318.540916942,90
14301,10831.392450907511,135007155.40799373,9067709.7673219,90
19480,10831.392450907511,135017285.31464392,9015916.889568299,90
12076,10831.392450907511,135052072.5134505,6871453.344394204,90
13823,10831.392450907511,135066128.74050772,8403601.725238858,90
11315,10831.392450907511,135093298.8777246,12558261.22189093,90
5553,10831.392450907511,135104677.3542643,8716293.018666558,90
3791,10831.392450907511,135132169.44975448,8903520.471067661,90
16716,10831.392450907511,135143163.14689425,7173045.7938216375,90
11168,10831.392450907511,135206769.53748858,7122470.860658309,90
12606,10831.392450907511,135250312.4308029,10042428.23154331,90
18825,10831.392450907511,135251922.22216976,4845216.803525229,90
2949,10831.392450907511,135285295.9456298,5281215.053127109,90
9827,10831.392450907511,135297467.5388917,8488987.415131172,90
9021,10831.392450907511,135339086.53520653,5416786.9704624545,90
800,10831.392450907511,135342816.53959322,9331399.09006775,90
17990,10831.392450907511,135363037.08968955,8891556.972787352,90
12177,10831.392450907511,135403085.55784154,6368727.279474351,90
3134,10831.392450907511,135408268.30077887,4845994.214965826,90
16040,10831.392450907511,135570739.439223,9692031.619456127,90
18521,10831.392450907511,135632382.6696138,10099611.161951719,90
145,10831.392450907511,135662458.2839319,10874198.007648591,90
2514,10831.392450907511,135736822.7924416,9193754.075557474,90
18067,10831.392450907511,135757632.290599,9488349.822019529,90
4565,10831.392450907511,135781582.84508204,10636154.624537569,90
17759,10831.392450907511,135798466.02283242,8513691.82313239,90
12823,10831.392450907511,135798466.02283242,8513691.82313239,90
16125,10831.392450907511,135833402.4218144,6483049.950766693,90
17394,10831.392450907511,135840870.2832287,10757430.809270816,90
7648,10831.392450907511,135879740.85525855,10410575.738190804,90
8061,10831.392450907511,135955126.2070741,11454855.250535913,90
1908,10831.392450907511,135957481.99931833,5070104.6574803535,90
14053,10831.392450907511,136040327.35990727,7301621.008191603,90
9328,10831.392450907511,136070952.65908235,7489279.492046997,90
4119,10831.392450907511,136123172.7204962,8214388.418502269,90
16763,10831.392450907511,136123329.77331248,7903294.273689754,90
5741,10831.392450907511,136127491.672944,7633100.608557572,90
3760,10831.392450907511,136133459.67996272,10412648.835365728,90
18960,10831.392450907511,136225257.05107978,9340339.32163462,90
6644,10831.392450907511,136238606.54046375,6312149.002408629,90
18723,10831.392450907511,136241354.9647487,9953544.190168304,90
11252,10831.392450907511,136256274.9822955,6522395.607565833,90
17186,10831.392450907511,136256667.61433622,8043271.522521819,90
3175,10831.392450907511,136366211.95369318,7136334.698015634,90
16934,10831.392450907511,136399193.04511246,9382017.212755553,90
2341,10831.392450907511,136412149.90245575,7483448.906242512,90
12114,10831.392450907511,136486749.9901899,7582784.8125411095,90
10377,10831.392450907511,136517390.9946466,11070660.244173504,90
17852,10831.392450907511,136517390.9946466,11070660.244173504,90
2874,10831.392450907511,136541718.4758887,8132587.4591416,90
4435,10831.392450907511,136553693.75313026,9828596.895854462,90
6857,10831.392450907511,136621030.1481113,12889956.769879285,90
12101,10831.392450907511,136685696.6452156,8300473.778691125,90
18709,10831.392450907511,136705053.40482244,10799108.700391747,90
6852,10831.392450907511,136723114.47869486,4934705.49824292,90
2171,10831.392450907511,136780046.12459722,8396389.07465109,90
17303,10831.392450907511,136936313.67679814,9837925.833141634,90
13419,10831.392450907511,137054103.28900996,10097710.822874699,90
3962,10831.392450907511,137096798.0971163,6341992.963822687,90
390,10831.392450907511,137097685.4455283,8912763.02930588,90
1366,10831.392450907511,137137733.9136803,8079118.82783827,90
7892,10831.392450907511,137167573.94877395,9179285.584857462,90
16817,10831.392450907511,137180138.17407653,9894288.162584968,90
3504,10831.392450907511,137180138.17407653,9894288.162584968,90
5025,10831.392450907511,137251204.5734443,4679282.650482096,90
13168,10831.392450907511,137251204.5734443,10652696.21241251,90
18089,10831.392450907511,137264161.43078756,8961826.32911249,90
5860,10831.392450907511,137278912.6165569,7756406.700941265,90
16302,10831.392450907511,137292823.56975913,10826749.996057445,90
18987,10831.392450907511,137313240.4358758,7495973.868341032,90
3009,10831.392450907511,137318737.28444573,11650590.175468627,90
18824,10831.392450907511,137320700.44464925,10250774.497623496,90
12409,10831.392450907511,137324823.08107668,8930297.976243805,90
19309,10831.392450907511,137354712.1951754,8042360.223555339,90
12655,10831.392450907511,137355252.0642314,7151407.8420583345,90
4766,10831.392450907511,137393651.47781238,11275057.260135453,90
6349,10831.392450907511,137442809.00930882,10305884.330856973,90
18967,10831.392450907511,137596328.13722482,8561200.300057802,90
6038,10831.392450907511,137772619.92350173,11148080.05817116,90
9583,10831.392450907511,137894218.06650838,9888176.844871381,90
6316,10831.392450907511,137948911.70977873,8155909.802359532,90
818,10831.392450907511,137999953.87507048,6932523.332005602,90
1799,10831.392450907511,138015148.73504576,9761078.712238548,90
7514,10831.392450907511,138055314.99281,8712622.772876449,90
2090,10831.392450907511,138074946.5948453,11704793.028688077,90
4954,10831.392450907511,138129907.2279033,7591984.181254847,90
4844,10831.392450907511,138157399.32339358,12753866.57825021,90
12246,10831.392450907511,138210797.28092957,10176142.999326115,90
13610,10831.392450907511,138235140.46745333,9372040.432601217,90
14556,10831.392450907511,138244563.6364303,11347486.092684474,90
19086,10831.392450907511,138264587.8705063,9516379.823405525,90
11862,10831.392450907511,138308719.7118816,7786432.058358126,90
19969,10831.392450907511,138346647.96701384,12612636.833208293,90
3226,10831.392450907511,138363531.14476416,9124780.40496667,90
19074,10831.392450907511,138408683.82944533,8880630.023094509,90
13189,10831.392450907511,138545814.49598226,11055531.817539476,90
11571,10831.392450907511,138556706.10879147,9346817.750306267,90
4513,10831.392450907511,138562202.95736134,8800686.213286376,90
